task_id,task_name,fold,n_train,n_test,n_features,n_classes,runtime_s,error,roc_auc,accuracy,log_loss
363683,kddcup09_appetency,0,10000,10000,212,2,1.7552811519999523,"OutOfMemoryError: CUDA out of memory. Tried to allocate 105.05 GiB. GPU 0 has a total capacity of 14.56 GiB of which 2.21 GiB is free. Including non-PyTorch memory, this process has 12.35 GiB memory in use. Of the allocated memory 9.51 GiB is allocated by PyTorch, and 2.72 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
363684,Marketing_Campaign,0,1792,448,25,2,3.4267459319999034,,0.8957182590982098,0.8816964285714286,0.2795104927595303
363685,maternal_health_risk,0,811,203,6,3,0.4203511929999877,,0.8875233866374476,0.7684729064039408,0.609325715374494
363689,NATICUSdroid,0,5992,1499,86,2,0.9672697730002255,"OutOfMemoryError: CUDA out of memory. Tried to allocate 8.83 GiB. GPU 0 has a total capacity of 14.56 GiB of which 2.21 GiB is free. Including non-PyTorch memory, this process has 12.35 GiB memory in use. Of the allocated memory 10.18 GiB is allocated by PyTorch, and 2.04 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
363691,online_shoppers_intention,0,9864,2466,17,2,0.2335872820003715,"OutOfMemoryError: CUDA out of memory. Tried to allocate 6.53 GiB. GPU 0 has a total capacity of 14.56 GiB of which 2.21 GiB is free. Including non-PyTorch memory, this process has 12.35 GiB memory in use. Of the allocated memory 7.02 GiB is allocated by PyTorch, and 5.21 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
363694,polish_companies_bankruptcy,0,4728,1182,64,2,0.15612689499994303,"OutOfMemoryError: CUDA out of memory. Tried to allocate 7.50 GiB. GPU 0 has a total capacity of 14.56 GiB of which 2.21 GiB is free. Including non-PyTorch memory, this process has 12.35 GiB memory in use. Of the allocated memory 8.91 GiB is allocated by PyTorch, and 3.31 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
363696,qsar-biodeg,0,843,211,41,2,1.0123001380006826,,0.9392354124748491,0.8720379146919431,0.29024183479764903
363699,SDSS17,0,10000,15611,11,3,1044.260802748,,0.9823773939567824,0.9513163794760106,0.1622704997859921
363700,seismic-bumps,0,2067,517,15,2,3.3913573580002776,,0.7746924856899281,0.9342359767891683,0.21210054528947753
363702,splice,0,2552,638,60,3,18.054738594999435,,0.9912258562077493,0.9498432601880877,0.15093814958969928
363704,students_dropout_and_academic_success,0,3539,885,36,3,30.039283288999286,,0.8718972432663628,0.752542372881356,0.5927169206019116
363706,taiwanese_bankruptcy_prediction,0,5455,1364,94,2,0.5698318089998793,"OutOfMemoryError: CUDA out of memory. Tried to allocate 7.98 GiB. GPU 0 has a total capacity of 14.56 GiB of which 2.11 GiB is free. Including non-PyTorch memory, this process has 12.35 GiB memory in use. Process 24347 has 102.00 MiB memory in use. Of the allocated memory 9.33 GiB is allocated by PyTorch, and 2.89 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
363707,website_phishing,0,1082,271,9,3,0.6518070009997246,,0.9680546396112278,0.8708487084870848,0.31679936081828486
363711,MIC,0,1359,340,111,8,8.868007785999907,,0.8122636165026136,0.8852941176470588,0.481096306644718
363712,jm1,0,8708,2177,21,2,0.35652573199968174,"OutOfMemoryError: CUDA out of memory. Tried to allocate 6.78 GiB. GPU 0 has a total capacity of 14.56 GiB of which 2.11 GiB is free. Including non-PyTorch memory, this process has 12.35 GiB memory in use. Process 24347 has 102.00 MiB memory in use. Of the allocated memory 7.41 GiB is allocated by PyTorch, and 4.81 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
