task_id,task_name,fold,n_train,n_test,n_features,n_classes,runtime_s,error,roc_auc,accuracy,log_loss
3573,mnist_784,0,10000,14000,784,10,1.8721231459985574,"OutOfMemoryError: CUDA out of memory. Tried to allocate 192.23 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.93 GiB is free. Including non-PyTorch memory, this process has 28.55 GiB memory in use. Of the allocated memory 17.31 GiB is allocated by PyTorch, and 10.75 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
3902,pc4,0,1166,292,37,2,0.4168510420004168,,0.9516059027777777,0.8972602739726028,0.18341575209355
3903,pc3,0,1250,313,37,2,0.4426024590011366,,0.8235097864768683,0.8977635782747604,0.27003204221363386
3904,jm1,0,8708,2177,21,2,44.16031733800082,,0.6962629653877578,0.8098300413412953,0.4542277735600427
3913,kc2,0,417,105,21,2,0.09110473900000216,,0.6990690032858707,0.819047619047619,0.48378119250419743
3917,kc1,0,1687,422,21,2,0.5957450909991167,,0.7994397759103642,0.8459715639810427,0.3570529272449149
3918,pc1,0,887,222,21,2,0.1639938379994419,,0.8317230273752014,0.9369369369369369,0.1997580226620179
7592,adult,0,10000,9769,14,2,166.5473646800001,,0.905494392148859,0.8514689323369843,0.3243050632972126
9910,Bioresponse,0,3000,751,1776,2,1.9201005539998732,"OutOfMemoryError: CUDA out of memory. Tried to allocate 27.60 GiB. GPU 0 has a total capacity of 39.49 GiB of which 25.52 GiB is free. Including non-PyTorch memory, this process has 13.97 GiB memory in use. Of the allocated memory 9.49 GiB is allocated by PyTorch, and 3.99 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
9946,wdbc,0,455,114,30,2,0.09643550900000264,,0.998015873015873,0.9824561403508771,0.053636596571516586
9952,phoneme,0,4323,1081,5,2,1.6301667690004251,,0.9030422646869374,0.8445883441258094,0.3610692987763864
9957,qsar-biodeg,0,844,211,41,2,0.21754514200074482,,0.937625754527163,0.8625592417061612,0.3026218122723397
9960,wall-robot-navigation,0,4364,1092,24,4,5.782726650000768,,0.9989940971172614,0.9816849816849816,0.07864395072456129
9964,semeion,0,1274,319,256,10,2.7673154509993765,,0.9530822655576786,0.7084639498432602,0.9776897463686245
9971,ilpd,0,466,117,10,2,0.07809050300056697,,0.6683203401842666,0.6923076923076923,0.5550436411681849
9976,madelon,0,2080,520,500,2,19.646405157998743,,0.7987426035502958,0.7423076923076923,0.5542406586668366
9977,nomao,0,10000,6893,118,2,1.3698999099997309,"OutOfMemoryError: CUDA out of memory. Tried to allocate 33.53 GiB. GPU 0 has a total capacity of 39.49 GiB of which 32.84 GiB is free. Including non-PyTorch memory, this process has 6.65 GiB memory in use. Of the allocated memory 3.04 GiB is allocated by PyTorch, and 3.11 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
9978,ozone-level-8hr,0,2027,507,72,2,2.0085363910002343,,0.9365789473684212,0.9368836291913215,0.14820461384864828
9981,cnae-9,0,864,216,856,9,3.9666527900008077,,0.9327015817901234,0.6574074074074074,0.9818497768949144
9985,first-order-theorem-proving,0,4894,1224,51,6,15.650713865999933,,0.6958360998498093,0.45098039215686275,1.4389249849116663
10093,banknote-authentication,0,1097,275,4,2,0.16772968999976,,1.0,1.0,0.002588791908258749
10101,blood-transfusion-service-center,0,598,150,4,2,0.11650052000004507,,0.775706627680312,0.7933333333333333,0.4614977753766213
14952,PhishingWebsites,0,8844,2211,30,2,52.210627870999815,,0.9852509159634609,0.9308005427408412,0.16040713662243264
14954,cylinder-bands,0,432,108,37,2,0.12142052300077921,,0.8751753155680224,0.8055555555555556,0.42657759536467615
14965,bank-marketing,0,10000,9043,16,2,145.27273709100155,,0.8968655785363151,0.8903018909653876,0.24106865230729038
14969,GesturePhaseSegmentationProcessed,0,7898,1975,32,5,39.23809848699966,,0.7675054328501705,0.48050632911392405,1.2531706532663727
14970,har,0,8239,2060,561,6,1.9587263140001596,"OutOfMemoryError: CUDA out of memory. Tried to allocate 107.73 GiB. GPU 0 has a total capacity of 39.49 GiB of which 25.34 GiB is free. Including non-PyTorch memory, this process has 14.14 GiB memory in use. Of the allocated memory 11.80 GiB is allocated by PyTorch, and 1.85 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
125920,dresses-sales,0,400,100,12,2,0.10323795700060145,,0.5833333333333334,0.6,0.6687649602665
125922,texture,0,4400,1100,40,11,9.175031220000164,,0.94853,0.8309090909090909,1.7344801824153737
146195,connect-4,0,10000,13512,42,3,526.7172649450004,,0.6943849195002127,0.6585997631734755,0.8174933612665636
146800,MiceProtein,0,864,216,77,8,0.5394348930003616,,0.9994351440961358,0.9861111111111112,0.17575165574880777
146817,steel-plates-fault,0,1552,389,27,7,0.5852719829999842,,0.9429000451474436,0.7352185089974294,0.733119120791051
146819,climate-model-simulation-crashes,0,432,108,18,2,0.08110566799950902,,0.9057239057239057,0.9444444444444444,0.16728456240581888
146820,wilt,0,3871,968,5,2,1.2780050839992327,,0.996703896540141,0.987603305785124,0.03734593336266484
146821,car,0,1382,346,6,4,0.20899776199985354,,0.9815567087481927,0.8959537572254336,0.2928065544628576
146822,segment,0,1848,462,16,7,0.5194851519991062,,0.9925116970571517,0.9155844155844156,0.22501964765807775
146824,mfeat-pixel,0,1600,400,240,10,4.550842179000028,,0.9865833333333333,0.8575,0.5308569758181818
146825,Fashion-MNIST,0,10000,14000,784,10,0.8059601389995805,"OutOfMemoryError: CUDA out of memory. Tried to allocate 17.44 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.38 GiB is free. Including non-PyTorch memory, this process has 31.10 GiB memory in use. Of the allocated memory 13.56 GiB is allocated by PyTorch, and 17.05 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
167119,jungle_chess_2pcs_raw_endgame_complete,0,10000,8964,6,3,65.09827325599872,,0.9046134550260728,0.7720883534136547,0.5546210697270929
167120,numerai28.6,0,10000,19264,21,2,399.10699652900075,,0.5145641871911242,0.5075269933554817,0.692885280000421
167121,Devnagari-Script,0,10000,18400,1024,46,0.7531448940007976,"OutOfMemoryError: CUDA out of memory. Tried to allocate 17.44 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.38 GiB is free. Including non-PyTorch memory, this process has 31.10 GiB memory in use. Of the allocated memory 13.56 GiB is allocated by PyTorch, and 17.05 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
167124,CIFAR_10,0,10000,12000,3072,10,3.793209969999225,"OutOfMemoryError: CUDA out of memory. Tried to allocate 22.26 GiB. GPU 0 has a total capacity of 39.49 GiB of which 12.95 GiB is free. Including non-PyTorch memory, this process has 26.53 GiB memory in use. Of the allocated memory 22.40 GiB is allocated by PyTorch, and 3.64 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
167125,Internet-Advertisements,0,2623,656,1558,2,5.730101856001056,"OutOfMemoryError: CUDA out of memory. Tried to allocate 18.69 GiB. GPU 0 has a total capacity of 39.49 GiB of which 12.95 GiB is free. Including non-PyTorch memory, this process has 26.53 GiB memory in use. Of the allocated memory 7.32 GiB is allocated by PyTorch, and 18.71 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,
167140,dna,0,2548,638,180,3,9.585707759999423,,0.9932088238495741,0.9435736677115988,0.1592948243039375
167141,churn,0,4000,1000,20,2,3.953452017000018,,0.8936005085907248,0.915,0.22645681896876385
